,id,quoteId,elementId,projectId,elementName,text,functionality,concept,directives,purpose,quality,control,structure,patterns,codeExamples,environment,reference,nonInformation,knCount,length,Three class
3179,33172,485672,489416,8,void writeFloat(float value) throws JMSException,"Converts the float argument to an int using the floatToIntBits method in class Float, and then writes that int value to the bytes message stream as a 4-byte quantity, high byte first.  Parameters: value - the float value to be written Throws: JMSException - if the JMS provider fails to write the message due to some internal error. MessageNotWriteableException - if the message is in read-only mode.",1,0,0,0,1,0,0,0,0,0,0,0,2,65,clean
3180,39269,238949,242010,7,System.ServiceModel.Web.WebOperationContext.IncomingRequest,Additional online Documentation: Syntax: public IncomingWebRequestContext IncomingRequest { get; } Property Value Type: System.ServiceModel.Web.IncomingWebRequestContext An IncomingWebRequestContext instance. Summary: Gets the Web request context for the request being received. Example: The following code shows how to use the IncomingRequest property to access the headers in the incoming HTTP request.,0,0,0,0,0,0,0,0,1,0,0,1,2,49,mixed
3181,39342,253649,257329,7,System.Web.HttpApplication.UpdateRequestCache,"Additional online Documentation: Syntax: public event EventHandler UpdateRequestCache Summary: Occurs when ASP.NET finishes executing an event handler in order to let caching modules store responses that will be used to serve subsequent requests from the cache. Remarks: For more information about how to handle events, see Consuming Events.",0,0,0,1,0,1,0,0,0,0,1,0,3,49,clean
3183,34751,488631,492375,8,public interface ClientAuthModule   ,"A ClientAuthModule secures request messages, and validates received  response messages.  A module implementation should assume it may be used to secure different  requests as different clients. A module should also assume it may be used  concurrently by multiple callers. It is the module implementation's  responsibility to properly save and restore any state as necessary. A  module that does not need to do so may remain completely stateless.  Every implementation of the interface must provide a public zero argument  contructor.  Version:     %I%, %G% See Also:     ClientAuthContext",1,0,0,0,1,0,0,0,0,0,0,0,2,86,clean
3184,32488,444642,448386,8,public String getScheme(),"Returns the scheme component of this URI.  The scheme component of a URI, if defined, only contains characters in the alphanum category and in the string -.+. A scheme always starts with an alpha character.  The scheme component of a URI cannot contain escaped octets, hence this method does not perform any decoding.  Returns: The scheme component of this URI, or null if the scheme is undefined",1,1,0,1,0,0,0,0,0,0,0,0,3,66,clean
3186,32754,450463,454207,8,public boolean isEmpty(),Returns true if this list contains no elements.  Specified by: isEmpty in interface Collection<E> Specified by: isEmpty in interface List<E> Returns: true if this list contains no elements,1,0,0,0,0,0,0,0,0,0,0,1,2,30,mixed
3187,33752,463372,467116,8,protected class JSplitPane.AccessibleJSplitPane   ,"This class implements accessibility support for the JSplitPane class. It  provides an implementation of the Java Accessibility API appropriate to  split pane user-interface elements.  Warning: Serialized objects of this class will not be compatible with  future Swing releases. The current serialization support is appropriate for  short term storage or RMI between applications running the same version of  Swing. As of 1.4, support for long term storage of all JavaBeansTM has been  added to the java.beans package. Please see XMLEncoder.",0,0,0,0,0,0,1,0,0,0,0,0,1,80,clean
3188,34300,490796,494540,8,public java.lang.Throwable getCause(),Overrides: getCause in class java.lang.Throwable,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
3189,34320,473386,477130,8,"Source marshal(ElementT n, ValidationEventHandler errorHandler)","This method is called when a JAXB provider needs to marshal an element to XML.  If non-null, the returned Source must contain a whole document rooted at one element, which will then be weaved into a bigger document that the JAXB provider is marshalling.  Parameters: errorHandler - Receives any errors happened during the process of converting an element into a Source. The caller must provide a non-null error handler. Returns: null if there was an error. The error should have been reported to the handler.",1,0,1,0,0,0,0,0,0,0,0,0,2,86,clean
3190,32349,441813,445557,8,public interface Serializable ,"Serializability of a class is enabled by the class implementing the  java.io.Serializable interface. Classes that do not implement this  interface will not have any of their state serialized or deserialized. All  subtypes of a serializable class are themselves serializable. The  serialization interface has no methods or fields and serves only to  identify the semantics of being serializable.  To allow subtypes of non-serializable classes to be serialized, the subtype  may assume responsibility for saving and restoring the state of the  supertype's public, protected, and (if accessible) package fields. The  subtype may assume this responsibility only if the class it extends has an  accessible no-arg constructor to initialize the class's state. It is an  error to declare a class Serializable if this is not the case. The error  will be detected at runtime.  During deserialization, the fields of non-serializable classes will be  initialized using the public or protected no-arg constructor of the class.  A no-arg constructor must be accessible to the subclass that is  serializable. The fields of serializable subclasses will be restored from  the stream.  When traversing a graph, an object may be encountered that does not support  the Serializable interface. In this case the NotSerializableException will  be thrown and will identify the class of the non-serializable object.  Classes that require special handling during the serialization and  deserialization process must implement special methods with these exact  signatures:   private void writeObject(java.io.ObjectOutputStream out) throws IOException private void readObject(java.io.ObjectInputStream in) throws IOException, ClassNotFoundException; private void readObjectNoData() throws ObjectStreamException;   The writeObject method is responsible for writing the state of the object  for its particular class so that the corresponding readObject method can  restore it. The default mechanism for saving the Object's fields can be  invoked by calling out.defaultWriteObject. The method does not need to  concern itself with the state belonging to its superclasses or subclasses.  State is saved by writing the individual fields to the ObjectOutputStream  using the writeObject method or by using the methods for primitive data  types supported by DataOutput.  The readObject method is responsible for reading from the stream and  restoring the classes fields. It may call in.defaultReadObject to invoke  the default mechanism for restoring the object's non-static and  non-transient fields. The defaultReadObject method uses information in the  stream to assign the fields of the object saved in the stream with the  correspondingly named fields in the current object. This handles the case  when the class has evolved to add new fields. The method does not need to  concern itself with the state belonging to its superclasses or subclasses.  State is saved by writing the individual fields to the ObjectOutputStream  using the writeObject method or by using the methods for primitive data  types supported by DataOutput.  The readObjectNoData method is responsible for initializing the state of  the object for its particular class in the event that the serialization  stream does not list the given class as a superclass of the object being  deserialized. This may occur in cases where the receiving party uses a  different version of the deserialized instance's class than the sending  party, and the receiver's version extends classes that are not extended by  the sender's version. This may also occur if the serialization stream has  been tampered; hence, readObjectNoData is useful for initializing  deserialized objects properly despite a hostile or incomplete source  stream.  Serializable classes that need to designate an alternative object to be  used when writing an object to the stream should implement this special  method with the exact signature:   ANY-ACCESS-MODIFIER Object writeReplace() throws ObjectStreamException;   This writeReplace method is invoked by serialization if the method exists  and it would be accessible from a method defined within the class of the  object being serialized. Thus, the method can have private, protected and  package-private access. Subclass access to this method follows java  accessibility rules.  Classes that need to designate a replacement when an instance of it is read  from the stream should implement this special method with the exact  signature.   ANY-ACCESS-MODIFIER Object readResolve() throws ObjectStreamException;   This readResolve method follows the same invocation rules and accessibility  rules as writeReplace.  The serialization runtime associates with each serializable class a version  number, called a serialVersionUID, which is used during deserialization to  verify that the sender and receiver of a serialized object have loaded  classes for that object that are compatible with respect to serialization.  If the receiver has loaded a class for the object that has a different  serialVersionUID than that of the corresponding sender's class, then  deserialization will result in an InvalidClassException. A serializable  class can declare its own serialVersionUID explicitly by declaring a field  named serialVersionUID that must be static, final, and of type long:   ANY-ACCESS-MODIFIER static final long serialVersionUID = 42L;   If a serializable class does not explicitly declare a serialVersionUID,  then the serialization runtime will calculate a default serialVersionUID  value for that class based on various aspects of the class, as described in  the Java(TM) Object Serialization Specification. However, it is strongly  recommended that all serializable classes explicitly declare  serialVersionUID values, since the default serialVersionUID computation is  highly sensitive to class details that may vary depending on compiler  implementations, and can thus result in unexpected InvalidClassExceptions  during deserialization. Therefore, to guarantee a consistent  serialVersionUID value across different java compiler implementations, a  serializable class must declare an explicit serialVersionUID value. It is  also strongly advised that explicit serialVersionUID declarations use the  private modifier where possible, since such declarations apply only to the  immediately declaring class--serialVersionUID fields are not useful as  inherited members. Array classes cannot declare an explicit  serialVersionUID, so they always have the default computed value, but the  requirement for matching serialVersionUID values is waived for array  classes.  Since:     JDK1.1 See Also:     ObjectOutputStream, ObjectInputStream, ObjectOutput, ObjectInput,      Externalizable  Overview  	 Package  	  Class  	 Use  	 Tree  	 Deprecated  	 Index  	  Help  JavaT Platform Standard Ed. 6  PREV CLASS   NEXT CLASS 	 FRAMES    NO FRAMES     SUMMARY: NESTED | FIELD | CONSTR | METHOD 	 DETAIL: FIELD | CONSTR | METHOD Submit a bug or feature For further API reference and developer documentation, see Java SE  Developer Documentation. That documentation contains more detailed,  developer-targeted descriptions, with conceptual overviews, definitions of  terms, workarounds, and working code examples.  Copyright © 1993, 2011, Oracle and/or its affiliates. All rights reserved.",1,0,0,1,0,0,1,0,1,0,0,0,4,1046,clean
3191,33329,455884,459628,8,"void removeRelation(String relationId) throws RelationServiceNotRegisteredException, IllegalArgumentException, RelationNotFoundException","Removes given relation from the Relation Service.  A RelationNotification notification is sent, its type being:  - RelationNotification.RELATION_BASIC_REMOVAL if the relation was only internal to the Relation Service  - RelationNotification.RELATION_MBEAN_REMOVAL if the relation is registered as an MBean.  For MBeans referenced in such relation, nothing will be done,  Parameters: relationId - relation id of the relation to be removed Throws: RelationServiceNotRegisteredException - if the Relation Service is not registered in the MBean Server IllegalArgumentException - if null parameter RelationNotFoundException - if no relation corresponding to given relation id",1,0,0,0,0,1,0,0,0,0,0,0,2,87,clean
3192,39337,255901,259581,7,System.Web.Configuration.BufferModesCollection,"Additional online Documentation: Syntax: [ConfigurationCollectionAttribute(typeof(BufferModeSettings))] public sealed class BufferModesCollection : ConfigurationElementCollection Summary: A collection of BufferModeSettings objects. This class cannot be inherited. Remarks: The BufferModeSettings object is used to define roles for event providers such as Critical, Notification, Analysis, and Logging. Each role sets buffer mode events differently. For example, a Critical role keeps the MaxBufferSize, MaxFlushSize and UrgentFlushInterval properties small, whereas an Analysis role sets those properties to higher values. Example: The following code example shows how to use the BufferModesCollection type. This code example is part of a larger example provided for the HealthMonitoringSection class. ThreadSafety: Any public static (Shared in Visual Basic) members of this type are thread safe. Any instance members are not guaranteed to be thread safe.",0,0,0,0,0,0,0,0,1,0,0,0,1,123,clean
3193,39866,253200,256879,7,System.Web.Services.Protocols.MimeFormatter,"Additional online Documentation: Syntax: public abstract class MimeFormatter Summary: Provides an abstract base class for all readers and writers for Web services and clients implemented using HTTP but without SOAP. Remarks: Web service writers and readers serialize and deserialize, respectively, between the parameter or return objects of Web methods and the HTTP request or response streams. The MimeFormatter class establishes a common interface and functionality for reader and writer classes, in both client and service-side . The MimeFormatter class supports the .NET Framework's implementations of Web services via the HTTP-GET and HTTP-POST operations. In HTTP-GET operations request parameters are encoded in the HTTP request's Uniform Resource Locator (URL). In HTTP-POST operations, request parameters are encoded in the HTTP request body, as with an HTML form. With both implementations, the return value appears in the HTTP response body as a non-SOAP XML document. A developer typically does not need to directly use MimeFormatter or its descendant classes. Instead, when the Wsdl.exe tool generates client proxy code according to the HTTP-GET or HTTP-POST implementations, it applies the HttpMethodAttribute to each Web method and sets the attribute's ParameterFormatter and ReturnFormatter properties to the appropriate type derived from the MimeFormatter class. On the server, the appropriate derived types are used according to settings in an ASP.NET configuration file (Web.config). On the client the appropriate derived types are determined from the WSDL. ThreadSafety: Any public static (Shared in Visual Basic) members of this type are thread safe. Any instance members are not guaranteed to be thread safe.",1,0,0,1,0,1,1,0,0,0,0,0,4,265,clean
3194,39525,255803,259483,7,"System.Web.Configuration.BrowserCapabilitiesFactory.CpuProcessBrowsers(System.Boolean,System.Collections.Specialized.NameValueCollection,System.Web.HttpBrowserCapabilities)","Additional online Documentation: Syntax: protected virtual void CpuProcessBrowsers( bool ignoreApplicationBrowsers, NameValueCollection headers, HttpBrowserCapabilities browserCaps ) Parameters ignoreApplicationBrowsersType: System.Boolean true to ignore definitions for the Cpu browser in application-level browser definition files; otherwise, false. headersType: System.Collections.Specialized.NameValueCollection The collection of headers included in the current request. browserCapsType: System.Web.HttpBrowserCapabilities The HttpBrowserCapabilities object to initialize. Summary: Initializes an HttpBrowserCapabilities object that represents the capabilities of the Cpu browser handling the current request.",1,0,0,0,0,0,0,0,0,0,0,1,2,74,mixed
3195,37749,207098,209992,7,System.Activities.Design.View.PropertyKind,Additional online Documentation: Syntax: JScript   public enum PropertyKind Summary: An enumeration that describes the type of argument being passed.,0,1,0,0,0,0,0,0,0,1,0,0,2,19,clean
3196,37626,207745,210671,7,System.Activities.CodeActivity`1,"Additional online Documentation: Syntax: public abstract class CodeActivity<TResult> : Activity<TResult> Type Parameters TResult The result returned by the activity. Summary: An abstract class for creating a custom activity with imperative behavior defined in the Execute(CodeActivityContext) method, giving access to variable and argument resolution and extensions. Remarks: Derived classes can define a result value of the type specified in the type specifier of the class. Example: The following example shows how to derive a class from CodeActivity(Of TResult). ThreadSafety: Any public static (Shared in Visual Basic) members of this type are thread safe. Any instance members are not guaranteed to be thread safe.",1,0,0,0,0,0,0,0,1,0,0,1,3,105,mixed
3197,39926,261287,264983,7,System.Windows.Forms.BindingNavigator.RefreshItems,"Additional online Documentation: Syntax: public event EventHandler RefreshItems Summary: Occurs when the state of the navigational user interface (UI) needs to be refreshed to reflect the current state of the underlying data. Remarks: The BindingNavigator.RefreshItems event signals that the navigational UI of the BindingNavigator needs to be updated to reflect the current state of the associated BindingSource. This is the default event for the BindingNavigator class. Example: The following code example demonstrates the use of this member. In the example, an event handler reports on the occurrence of the RefreshItems event. This report helps you to learn when the event occurs and can assist you in debugging. To report on multiple events or on events that occur frequently, consider replacing MessageBox.Show with Console.WriteLine or appending the message to a multiline TextBox. To run the example code, paste it into a project that contains an instance of type BindingNavigator named BindingNavigator1. Then ensure that the event handler is associated with the RefreshItems event.",1,0,0,0,0,0,1,0,1,0,0,1,4,165,mixed
3198,33493,458512,462256,8,public final class RequestingUserName   ,"Class RequestingUserName is a printing attribute class, a text attribute,  that specifies the name of the end user that submitted the print job. A  requesting user name is an arbitrary string defined by the client. The  printer does not put the client-specified RequestingUserName attribute into  the Print Job's attribute set; rather, the printer puts in a  JobOriginatingUserName attribute. This means that services which support  specifying a username with this attribute should also report a  JobOriginatingUserName in the job's attribute set. Note that many print  services may have a way to independently authenticate the user name, and so  may state support for a requesting user name, but in practice will then  report the user name authenticated by the service rather than that  specified via this attribute.  IPP Compatibility: The string value gives the IPP name value. The locale  gives the IPP natural language. The category name returned by getName()  gives the IPP attribute name.  See Also:     Serialized Form",1,1,0,0,0,0,0,0,0,0,0,0,2,160,clean
3199,34645,478726,482470,8,public interface TransactionService ,"org/omg/IOP/TransactionService.java . Generated by the IDL-to-Java compiler  (portable), version 3.2 from  ../../../../src/share/classes/org/omg/PortableInterceptor/IOP.idl Monday,  April 4, 2011 1:26:19 PM GMT-08:00",0,0,0,0,0,0,0,0,0,0,0,0,0,27,
3200,32064,434648,438392,8,public interface Composite ,"The Composite interface, along with CompositeContext, defines the methods  to compose a draw primitive with the underlying graphics area. After the  Composite is set in the Graphics2D context, it combines a shape, text, or  an image being rendered with the colors that have already been rendered  according to pre-defined rules. The classes implementing this interface  provide the rules and a method to create the context for a particular  operation. CompositeContext is an environment used by the compositing  operation, which is created by the Graphics2D prior to the start of the  operation. CompositeContext contains private information and resources  needed for a compositing operation. When the CompositeContext is no longer  needed, the Graphics2D object disposes of it in order to reclaim resources  allocated for the operation.  Instances of classes implementing Composite must be immutable because the  Graphics2D does not clone these objects when they are set as an attribute  with the setComposite method or when the Graphics2D object is cloned. This  is to avoid undefined rendering behavior of Graphics2D, resulting from the  modification of the Composite object after it has been set in the  Graphics2D context.  Since this interface must expose the contents of pixels on the target  device or image to potentially arbitrary code, the use of custom objects  which implement this interface when rendering directly to a screen device  is governed by the readDisplayPixels AWTPermission. The permission check  will occur when such a custom object is passed to the setComposite method  of a Graphics2D retrieved from a Component.  See Also:     AlphaComposite, CompositeContext,      Graphics2D.setComposite(java.awt.Composite)",1,0,1,0,0,1,1,1,0,0,0,0,5,267,clean
3201,38135,213359,216297,7,System.Data.EnumerableRowCollection,Additional online Documentation: Syntax: public abstract class EnumerableRowCollection : IEnumerable Summary: Represents a collection of DataRow objects returned from a LINQ to DataSet query. This API supports the .NET Framework infrastructure and is not intended to be used directly from your code.  Remarks: EnumerableRowCollection provides an entry point so that the cast operation can be intercepted within an extension method. The derived generic class EnumerableRowCollection(Of TRow) is actually used by the .NET Framework to contain the results of a query. This class cannot be instantiated. ThreadSafety: Any public static (Shared in Visual Basic) members of this type are thread safe. Any instance members are not guaranteed to be thread safe.,1,0,1,0,0,0,0,0,0,0,0,0,2,111,clean
3202,38062,220773,223722,7,System.Data.SqlClient.SqlDataReader.Item(System.Int32),Additional online Documentation: Summary: Gets the value of a column in its native format.,0,0,0,0,0,0,0,0,0,0,1,1,2,14,mixed
3203,38425,222196,225148,7,System.ComponentModel.Design.ComponentDesigner.System#ComponentModel#Design#IDesignerFilter#PostFilterEvents(System.Collections.IDictionary),"Additional online Documentation: Syntax: void IDesignerFilter.PostFilterEvents( IDictionary events ) Parameters eventsType: System.Collections.IDictionary The EventDescriptor objects that represent the events of the class of the component. The keys in the dictionary of events are event names. Implements IDesignerFilter.PostFilterEvents(IDictionary) Summary: For a description of this member, see the IDesignerFilter.PostFilterEvents method. Remarks: This member is an explicit interface member implementation. It can be used only when the ComponentDesigner instance is cast to an IDesignerFilter interface.",0,0,0,0,0,0,0,0,0,0,0,0,0,77,
3204,39009,240608,243676,7,System.ServiceModel.Channels.BindingParameterCollection,"Additional online Documentation: Syntax: public class BindingParameterCollection : KeyedByTypeCollection<Object> Summary: Represents a collection of binding parameters that store information used by binding elements to build factories. Remarks: The BindingParameterCollection is a collection of objects that is used when a custom binding needs to provide additional parameters to another binding. For example, the SecurityBindingElement looks for ServiceSecurityAuditBehavior in the BindingParameterCollection to determine Security auditing settings. ThreadSafety: Any public static (Shared in Visual Basic) members of this type are thread safe. Any instance members are not guaranteed to be thread safe.",1,0,0,0,0,0,1,0,0,0,0,1,3,89,mixed
3205,37914,211835,214772,7,"System.Linq.ParallelEnumerable.Max``1(System.Linq.ParallelQuery{``0},System.Func{``0,System.Nullable{System.Int32}})","Additional online Documentation: Syntax: public static Nullable<int> Max( this ParallelQuery<Nullable<int>> source ) Parameters sourceType: System.Linq.ParallelQuery(Of Nullable(Of Int32)) A sequence of values to determine the maximum value of. Return Value Type: System.Nullable(Of Int32) The maximum value in the sequence. Usage Note In Visual Basic and C\#, you can call this method as an instance method on any object of type ParallelQuery(Of Nullable(Of Int32)). When you use instance method syntax to call this method, omit the first parameter. For more information, see Extension Methods (Visual Basic) or Extension Methods (C\# Programming Guide). Summary: Returns the maximum value in a parallel sequence of values.",1,0,0,0,0,0,0,0,1,0,0,1,3,111,mixed
3206,32525,445327,449071,8,public CodingErrorAction malformedInputAction(),"Returns this decoder's current action for malformed-input errors.  Returns: The current malformed-input action, which is never null",1,0,1,0,0,0,0,0,0,0,0,0,2,20,clean
3207,37696,208215,211141,7,System.Activities.WorkflowApplication.Load(System.Guid),Additional online Documentation: Summary: Loads a workflow instance from an instance store.,1,0,0,0,0,0,0,0,1,0,0,0,2,12,clean
3208,40141,262507,266204,7,System.Windows.Forms.CurrencyManager.Count,"Additional online Documentation: Syntax: public override int Count { get; } Property Value Type: System.Int32 The number of items in the list. Summary: Gets the number of items in the list. Remarks: Use the count property to determine when the end of a list has been reached. Because the CurrencyManager maintains a 0-based array of items, the end of the list is always Count minus one. Example: The following code example iterates through the list until the final item, determined by the Count property, is reached.",1,0,0,0,0,0,0,1,1,0,0,1,4,85,mixed
3209,34291,473330,477074,8,"<T> JAXBElement<T> unmarshal(Source source, Class<T> declaredType) throws JAXBException","Unmarshal XML data from the specified XML Source by declaredType and return the resulting content tree.  Implements Unmarshal by Declared Type  See SAX 2.0 Parser Pluggability  Parameters: source - the XML Source to unmarshal XML data from (providers are only required to support SAXSource, DOMSource, and StreamSource) declaredType - appropriate JAXB mapped class to hold source's xml root element Returns: Java content rooted by JAXB Element Throws: JAXBException - If any unexpected errors occur while unmarshalling UnmarshalException - If the ValidationEventHandler returns false from its handleEvent method or the Unmarshaller is unable to perform the XML to Java binding. See Unmarshalling XML Data IllegalArgumentException - If any parameter is null Since: JAXB2.0",1,0,0,0,0,0,0,0,0,0,0,1,2,107,mixed
3210,38130,217842,220791,7,Microsoft.SqlServer.Server.SqlFacetAttribute.SqlFacetAttribute(),"Additional online Documentation: Syntax: public SqlFacetAttribute() Summary: An optional attribute on a user-defined type (UDT) return type, used to annotate the returned result with additional information that can be used in Transact-SQL.",0,0,0,0,0,0,0,0,0,0,0,0,0,34,
3212,38879,236481,239473,7,System.Runtime.Persistence.InstancePersistenceContext.EndExecute(System.IAsyncResult),Additional online Documentation: Syntax: public void EndExecute( IAsyncResult result ) Parameters resultType: System.IAsyncResult The status of an asynchronous operation. Summary: Ends the asynchronous operation.,1,0,0,0,0,0,0,0,0,0,0,1,2,24,mixed
3214,33473,457667,461411,8,public final class AttributeSetUtilities   ,"Class AttributeSetUtilities provides static methods for manipulating  AttributeSets.      * Methods for creating unmodifiable and synchronized views of attribute       sets.     * operations useful for building implementations of interface        AttributeSet  An unmodifiable view U of an AttributeSet S provides a client with  read-only access to S. Query operations on U read through to S; thus,  changes in S are reflected in U. However, any attempt to modify U, results  in an UnmodifiableSetException. The unmodifiable view object U will be  serializable if the attribute set object S is serializable.  A synchronized view V of an attribute set S provides a client with  synchronized (multiple thread safe) access to S. Each operation of V is  synchronized using V itself as the lock object and then merely invokes the  corresponding operation of S. In order to guarantee mutually exclusive  access, it is critical that all access to S is accomplished through V. The  synchronized view object V will be serializable if the attribute set object  S is serializable.  As mentioned in the package description of javax.print, a null reference  parameter to methods is incorrect unless explicitly documented on the  method as having a meaningful interpretation. Usage to the contrary is  incorrect coding and may result in a run time exception either immediately  or at some later time. IllegalArgumentException and NullPointerException  are examples of typical and acceptable run time exceptions for such cases.",1,0,1,0,1,0,1,0,0,0,0,0,4,227,clean
3215,32380,443435,447179,8,public abstract class VirtualMachineError   ,Thrown to indicate that the Java Virtual Machine is broken or has run out  of resources necessary for it to continue operating.  Since:     JDK1.0 See Also:     Serialized Form,0,0,0,1,0,0,0,0,0,0,0,0,1,28,clean
3216,38049,219124,222073,7,System.Data.SqlDbType.DateTime2,"Date and time data. Date value range is from January 1,1 AD through December 31, 9999 AD. Time value range is 00:00:00 through 23:59:59.9999999 with an accuracy of 100 nanoseconds.",1,0,0,0,1,0,1,0,0,0,0,0,3,24,clean
3217,37956,212078,215015,7,System.Linq.Expressions.BinaryExpression.Left,Additional online Documentation: Syntax: public Expression Left { get; } Property Value Type: System.Linq.Expressions.Expression An Expression that represents the left operand of the binary operation. Summary: Gets the left operand of the binary operation.,0,0,0,0,0,0,0,0,0,0,0,0,0,35,
3218,32211,437837,441581,8,public static final int VK_S, See Also: Constant Field Values ,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
3219,34484,492283,496027,8,public final class W3CEndpointReferenceBuilder   ,"This class is used to build W3CEndpointReference instances. The intended  use of this clsss is for an application component, for example a factory  component, to create an W3CEndpointReference for a web service endpoint  published by the same Java EE application. It can also be used to create  W3CEndpointReferences for an Java SE based endpoint by providing the  address property.  When creating a W3CEndpointReference for an endpoint that is not published  by the same Java EE application, the address property MUST be specified.  When creating a W3CEndpointReference for an endpoint published by the same  Java EE application, the address property MAY be null but then the  serviceName and endpointName MUST specify an endpoint published by the same  Java EE application.  When the wsdlDocumentLocation is specified it MUST refer to a valid WSDL  document and the serviceName and endpointName (if specified) MUST match a  service and port in the WSDL document.  Since:     JAX-WS 2.1",0,0,1,1,0,0,0,0,0,0,0,0,2,157,clean
3220,33304,455341,459085,8,public class CounterMonitor   ,"Defines a monitor MBean designed to observe the values of a counter  attribute.  A counter monitor sends a threshold notification when the value of the  counter reaches or exceeds a threshold known as the comparison level. The  notify flag must be set to true.  In addition, an offset mechanism enables particular counting intervals to  be detected. If the offset value is not zero, whenever the threshold is  triggered by the counter value reaching a comparison level, that comparison  level is incremented by the offset value. This is regarded as taking place  instantaneously, that is, before the count is incremented. Thus, for each  level, the threshold triggers an event notification every time the count  increases by an interval equal to the offset value.  If the counter can wrap around its maximum value, the modulus needs to be  specified. The modulus is the value at which the counter is reset to zero.  If the counter difference mode is used, the value of the derived gauge is  calculated as the difference between the observed counter values for two  successive observations. If this difference is negative, the value of the  derived gauge is incremented by the value of the modulus. The derived gauge  value (V[t]) is calculated using the following method:      * if (counter[t] - counter[t-GP]) is positive then V[t] = counter[t] -       counter[t-GP]     * if (counter[t] - counter[t-GP]) is negative then V[t] = counter[t] -       counter[t-GP] + MODULUS This implementation of the counter monitor requires the observed attribute  to be of the type integer (Byte, Integer, Short, Long).  Since:     1.5",1,1,1,0,0,0,0,0,0,0,0,0,3,262,clean
3221,32389,442433,446177,8,public class Exception   ,"The class Exception and its subclasses are a form of Throwable that  indicates conditions that a reasonable application might want to catch.  Since:     JDK1.0 See Also:     Error, Serialized Form",0,0,0,0,0,0,1,0,0,0,0,0,1,29,clean
3222,34357,473930,477674,8,public XPathFilter2ParameterSpec(List xPathList),Creates an XPathFilter2ParameterSpec.  Parameters: xPathList - a list of one or more XPathType objects. The list is defensively copied to protect against subsequent modification. Throws: ClassCastException - if xPathList contains any entries that are not of type XPathType IllegalArgumentException - if xPathList is empty NullPointerException - if xPathList is null,0,0,0,1,0,0,0,0,0,0,0,1,2,47,mixed
3223,33318,455662,459406,8,public Object getDefaultValue(),"Returns the default value for the parameter described by this OpenMBeanParameterInfoSupport instance, if specified, or null otherwise.  Specified by: getDefaultValue in interface OpenMBeanParameterInfo Returns: the default value.",1,0,0,0,0,0,0,0,0,0,0,1,2,27,mixed
3224,32052,433777,437521,8,public AudioClip getAudioClip(URL url),"Returns the AudioClip object specified by the URL argument.  This method always returns immediately, whether or not the audio clip exists. When this applet attempts to play the audio clip, the data will be loaded.  Parameters: url - an absolute URL giving the location of the audio clip. Returns: the audio clip at the specified URL. See Also: AudioClip",1,0,0,0,0,0,0,0,0,0,0,1,2,58,mixed
3225,34122,469991,473735,8,public abstract class AbstractDocument   ,"An implementation of the document interface to serve as a basis for  implementing various kinds of documents. At this level there is very little  policy, so there is a corresponding increase in difficulty of use.  This class implements a locking mechanism for the document. It allows  multiple readers or one writer, and writers must wait until all observers  of the document have been notified of a previous change before beginning  another mutation to the document. The read lock is acquired and released  using the render method. A write lock is aquired by the methods that mutate  the document, and are held for the duration of the method call.  Notification is done on the thread that produced the mutation, and the  thread has full read access to the document for the duration of the  notification, but other readers are kept out until the notification has  finished. The notification is a beans event notification which does not  allow any further mutations until all listeners have been notified.  Any models subclassed from this class and used in conjunction with a text  component that has a look and feel implementation that is derived from  BasicTextUI may be safely updated asynchronously, because all access to the  View hierarchy is serialized by BasicTextUI if the document is of type  AbstractDocument. The locking assumes that an independent thread will  access the View hierarchy only from the DocumentListener methods, and that  there will be only one event thread active at a time.  If concurrency support is desired, there are the following additional  implications. The code path for any DocumentListener implementation and any  UndoListener implementation must be threadsafe, and not access the  component lock if trying to be safe from deadlocks. The repaint and  revalidate methods on JComponent are safe.  AbstractDocument models an implied break at the end of the document. Among  other things this allows you to position the caret after the last  character. As a result of this, getLength returns one less than the length  of the Content. If you create your own Content, be sure and initialize it  to have an additional character. Refer to StringContent and GapContent for  examples of this. Another implication of this is that Elements that model  the implied end character will have an endOffset == (getLength() + 1). For  example, in DefaultStyledDocument  getParagraphElement(getLength()).getEndOffset() == getLength() + 1 .  Warning: Serialized objects of this class will not be compatible with  future Swing releases. The current serialization support is appropriate for  short term storage or RMI between applications running the same version of  Swing. As of 1.4, support for long term storage of all JavaBeansTM has been  added to the java.beans package. Please see XMLEncoder.",1,1,1,0,1,1,1,0,1,0,0,0,7,437,clean
3226,34661,478869,482613,8,public abstract class ORBIdHelper   ,"org/omg/PortableInterceptor/ORBIdHelper.java . Generated by the IDL-to-Java  compiler (portable), version 3.2 from  ../../../../src/share/classes/org/omg/PortableInterceptor/Interceptors.idl  Monday, April 4, 2011 1:26:22 PM GMT-08:00",0,0,0,0,0,0,0,0,0,0,0,0,0,27,
